style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,,,99,99,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
103070-1501,OP,22F1,,,0,0,0,,,99,99,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
103070-2707,OP,OP,6/16/2022,43962,38,38,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
103070-4100,OP,16H1,10/12/2022,43878,1320,1317,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
103070-6000,OP  ,19S1,6/16/2022,43966,1665,1931,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104798-4100,FP,20H2,1/25/2021,,0,0,0,,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104798-6003,FP,20H2,,,0,0,0,,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104882-1234,FP,20H2,,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104882-2701,FP,20H2,,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-1001,FP,20H2,1/2/2024,44176,21,782,0,YES,,119,119,40% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-1501,FP,21M3,1/8/2024,44375,530,1000,0,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-2504,FP,21M3,11/16/2021,44373,746,770,0,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-4000,FP,20H2,7/2/2021,44172,17,17,0,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-4950,FP,23F2,8/1/2023,45152,330,328,0,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104932-6003,FP,20H2,6/24/2021,44172,218,220,0,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104961-3444,FP,21S2,2/15/2021,,0,0,0,,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104972-1001,OP,20H2,,,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104972-4000,OP,20H2,,,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104979-2105,OP,20H3,,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
105106-1001,OP,21M2,,,0,0,0,,,89,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
105106-1800,OP,21M2,,,0,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
105121-1200,OP,21M2,4/29/2021,,0,0,0,,,129,69.97,60% OFF,SALE,,,,One Site Pricing 2.08.24.xlsx,Pricing,45728.33343,45728.36444
