style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,YES,,99,99,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
103070-2707,OP,OP,6/16/2022,43962,27,28,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
103070-4100,OP,16H1,10/12/2022,43878,1270,1268,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
103070-6000,OP  ,19S1,6/16/2022,43966,1576,1839,0,YES,LIVE,99,99,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-1001,FP,20H2,1/2/2024,44176,23,737,0,YES,,119,119,69,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-1501,FP,21M3,1/8/2024,44375,507,924,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-2504,FP,21M3,11/16/2021,44373,754,762,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-4000,FP,20H2,7/2/2021,44172,17,17,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-4950,FP,23F2,8/1/2023,45152,325,325,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104932-6003,FP,20H2,6/24/2021,44172,217,219,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 3.14.24.xlsx,Pricing,45728.33406,45728.36491
