style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,YES,,99,99,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
103070-2707,OP,OP,6/16/2022,43962,30,31,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
103070-4100,OP,16H1,10/12/2022,43878,1293,1289,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
103070-6000,OP  ,19S1,6/16/2022,43966,1594,1860,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-1001,FP,20H2,1/2/2024,44176,21,735,0,YES,,119,119,30% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-1501,FP,21M3,1/8/2024,44375,514,882,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-2504,FP,21M3,11/16/2021,44373,743,751,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-4000,FP,20H2,7/2/2021,44172,17,17,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-4950,FP,23F2,8/1/2023,45152,329,327,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104932-6003,FP,20H2,6/24/2021,44172,217,219,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105106-1800,OP,21M2,,,0,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105287-3443,FP,21F1,6/29/2021,44425,1,0,0,YES,,129,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105315-4733,FP,21F3,8/19/2021,44440,1,0,0,YES,,129,79.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105427-1001,FP,21M3,,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-1001,FP,21M3,7/12/2023,44392,-1,11,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-1210,FP,23F3,8/22/2023,45162,-2,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-1501,FP,21M1,4/8/2023,45071,65,75,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-2504,FP,21M3,4/7/2023,44393,3,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-2721,FP,22F2,7/7/2023,44769,-1,501,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-4100,FP,21M3,7/7/2023,44392,-4,210,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105486-6059,FP,21M3,7/7/2023,44384,-4,233,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105491-1001,FP,21M1,4/7/2023,44385,1,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105586-1001,FP,21H2,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105586-4100,FP,21H2,,,0,0,36,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105587-1001,FP,21H2,11/23/2021,44540,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105602-1001,FP,21H1,10/26/2021,44496,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105602-1501,FP,21H1,11/26/2021,,0,0,36,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105608-1001,FP,21H1,,,0,0,40,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105616-1001,FP,21H1,10/21/2021,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105622-1001,FP,21F2,12/12/2023,,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105622-2707,FP,21F1,7/14/2022,44414,1,42,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105622-4000,FP,21F1,6/28/2023,,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105717-1501,FP,21H1,1/3/2022,44568,1,0,0,YES,,129,109.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105722-1001,FP,21H3,1/12/2023,44559,4,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105722-2504,FP,21H3,12/22/2021,44559,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1001,FP,21H2,2/15/2024,44518,259,726,600,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1105,FP,22H1,8/10/2023,44889,295,1049,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1210,FP,22F1,8/18/2022,44747,911,915,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1600,FP,22H1,11/7/2023,44854,487,487,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1700,FP,22S1,12/27/2021,44557,515,544,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1702,FP,22H1,11/2/2022,44890,674,677,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-1866,FP,22F1,8/18/2022,44750,596,597,98,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-2504,FP,21H2,4/7/2023,44518,638,637,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-2701,FP,23H1,9/22/2023,45198,167,442,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-3052,FP,22H1,11/2/2022,44890,363,364,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-4189,FP,22S1,2/3/2022,44557,280,283,47,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-4262,FP,24M1,,,0,0,442,YES,,139,139,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-4400,FP,23H1,9/22/2023,45208,313,315,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-4816,FP,23S1,8/9/2023,44933,154,154,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105755-6000,FP,21H2,8/9/2023,44518,504,1118,0,YES,LIVE,139,139,30% OFF,REG,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105759-1001,FP,22S2,3/24/2022,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105759-2416,FP,22S2,,,0,0,63,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105776-1001,FP,22S1,2/15/2023,44547,-1,0,0,YES,,79,49.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
105797-1700,FP,22M3,6/9/2022,44727,167,164,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 2.29.24.xlsx,Pricing,45728.33391,45728.36479
