style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,,,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
103070-2707,OP,OP,6/16/2022,43962,16,17,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
103070-4100,OP,16H1,10/12/2022,43878,1082,1081,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
103070-6000,OP  ,19S1,6/16/2022,43966,1362,1362,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-1001,FP,20H2,6/26/2024,44176,24,711,0,YES,,119,119,69,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-1501,FP,21M3,6/11/2024,44375,465,794,600,YES,LIVE,119,119,69,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-2504,FP,21M3,11/16/2021,44373,713,711,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-4000,FP,20H2,7/2/2021,44172,7,7,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-4950,FP,23F2,8/1/2023,45152,240,236,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104932-6003,FP,20H2,6/24/2021,44172,196,191,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
104979-4926,OP,20H3,3/16/2021,44246,7,1,0,YES,LIVE,119,94.97,29.99,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105106-1800,OP,21M2,5/4/2022,44327,3,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,YES,,99,84.97,29.99,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105486-2721,FP,22F2,7/7/2023,44769,2,2,0,YES,LIVE,99,84.97,29.99,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105486-4100,FP,21M3,7/7/2023,44392,-2,0,0,YES,,99,84.97,29.99,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105486-6059,FP,21M3,7/7/2023,44384,-1,0,0,YES,,99,84.97,29.99,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105616-1001,FP,21H1,10/21/2021,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-1001,OP,21F2,7/25/2024,44414,1143,1274,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-1501,OP,21F1,7/29/2024,44496,-1,0,0,YES,,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-1537,OP,24F2,7/29/2024,45534,537,673,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-2416,OP,24F1,,,0,334,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-3539,OP,24F2,7/29/2024,45539,0,338,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-4000,OP,21F1,7/29/2024,44482,788,1131,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-6059,OP,21F1,7/25/2024,44434,-4,0,0,,,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105622-8106,OP,24F1,7/25/2024,45538,0,380,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105755-1001,FP,21H2,9/7/2024,44518,265,3361,1728,YES,LIVE,139,139,89,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105755-1105,FP,22H1,8/3/2024,44889,1006,1222,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105755-1210,FP,22F1,8/18/2022,44747,946,945,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
105755-1600,FP,22H1,11/7/2023,44854,465,467,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 9.18.24.xlsx,Pricing,45728.33813,45728.35845
