style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,,,99,99,40% OFF,REG,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
103070-2707,OP,OP,6/16/2022,43962,17,18,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
103070-4100,OP,16H1,10/12/2022,43878,1113,1115,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
103070-6000,OP  ,19S1,6/16/2022,43966,1432,1436,0,YES,LIVE,99,99,40% OFF,REG,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-1001,FP,20H2,6/26/2024,44176,24,1066,0,YES,,119,119,40% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-1501,FP,21M3,6/11/2024,44375,469,927,600,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-2504,FP,21M3,11/16/2021,44373,767,775,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-4000,FP,20H2,7/2/2021,44172,12,12,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-4950,FP,23F2,8/1/2023,45152,293,297,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104932-6003,FP,20H2,6/24/2021,44172,208,208,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
104979-4926,OP,20H3,3/16/2021,44246,13,12,0,YES,LIVE,119,94.97,60% OFF,SALE,,,,One Site Pricing 8.27.24.xlsx,Pricing,45728.33769,45728.35828
