style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,44728,43960,-1,0,0,,,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
103070-2707,OP,OP,44728,43962,-1,0,0,,,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
103070-4100,OP,16H1,44846,43878,960,965,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
103070-6000,OP  ,19S1,44728,43966,1205,1195,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-1001,FP,20H2,45562,44176,41,639,0,YES,,119,119,50% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-1501,FP,21M3,45569,44375,601,594,0,YES,LIVE,119,119,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-2504,FP,21M3,44516,44373,452,436,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-4000,FP,20H2,44379,,0,0,0,,,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-4950,FP,23F2,45139,45152,146,127,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104932-6003,FP,20H2,45565,44172,138,134,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
104979-4926,OP,20H3,,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105106-1800,OP,21M2,44685,44327,3,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105486-1001,FP,21M3,45495,44392,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105486-2721,FP,22F2,,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105486-4100,FP,21M3,45114,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105486-6059,FP,21M3,45114,44384,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105616-1001,FP,21H1,44490,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-1001,OP,21F2,45498,44414,953,953,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-1501,OP,21F1,45502,44496,0,0,0,YES,,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-1537,OP,24F2,45502,45534,468,602,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-2416,OP,24F1,45498,45552,-2,331,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-3539,OP,24F2,45502,45539,0,337,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-4000,OP,21F1,45502,44482,723,1066,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-6059,OP,21F1,45498,44434,-4,0,0,,,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105622-8106,OP,24F1,,,0,377,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1001,FP,21H2,45576,44518,1578,2727,0,YES,LIVE,139,139,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1105,FP,22H1,45567,44889,633,643,0,YES,LIVE,139,139,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1210,FP,22F1,45567,44747,639,634,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1600,FP,22H1,45237,44854,317,309,0,YES,LIVE,139,139,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1700,FP,22S1,44557,44557,11,12,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1702,FP,22H1,44867,44890,644,643,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-1866,FP,22F1,45355,44750,624,629,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-2504,FP,21H2,45540,44518,561,603,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-2701,FP,23H1,45191,45198,93,93,0,YES,LIVE,139,139,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-3052,FP,22H1,44867,44890,330,329,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-4189,FP,22S1,45355,44557,250,257,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
105755-4262,FP,24M1,45378,45367,167,172,0,YES,LIVE,139,139,50% OFF,REG,,,,One Site Pricing 11.28.24.xlsx,Pricing,45728.33245,45728.3641
