style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105106-1800,OP,21M2,5/4/2022,44327,3,1,0,YES,,89,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105287-3443,FP,21F1,6/29/2021,44425,1,0,0,YES,,129,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105315-4733,FP,21F3,8/19/2021,44440,1,0,0,YES,,129,79.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105427-1001,FP,21M3,,,0,0,0,YES,,119,79.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-1001,FP,21M3,7/12/2023,44392,-1,0,0,YES,,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-1210,FP,23F3,8/22/2023,,0,0,0,YES,,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-1501,FP,21M1,4/8/2023,45071,11,13,0,YES,LIVE,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-2504,FP,21M3,4/7/2023,44393,3,0,0,YES,,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-2721,FP,22F2,7/7/2023,44769,-3,284,0,YES,LIVE,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-4100,FP,21M3,7/7/2023,44392,-3,47,0,YES,LIVE,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105486-6059,FP,21M3,7/7/2023,44384,-5,98,0,YES,LIVE,99,84.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105491-1001,FP,21M1,,,0,0,0,YES,,89,49.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105586-1001,FP,21H2,,,0,0,0,YES,,119,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105586-4100,FP,21H2,3/4/2024,44542,35,33,0,YES,LIVE,119,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105587-1001,FP,21H2,11/23/2021,44540,1,0,0,YES,,119,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105602-1001,FP,21H1,10/26/2021,44496,1,0,0,YES,,119,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
105602-1501,FP,21H1,3/4/2024,44494,32,32,0,YES,LIVE,119,69.97,50% OFF,SALE,,,,One Site Pricing Sale on Sale 3.19.24.xlsx,SALE,45728.33949,45728.35902
