style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
104979-4926,OP,20H3,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105106-1800,OP,21M2,5/4/2022,44327,3,1,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105287-3443,FP,21F1,6/29/2021,44425,1,0,0,YES,,129,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105315-4733,FP,21F3,8/19/2021,44440,1,0,0,YES,,129,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105427-1001,FP,21M3,,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-1001,FP,21M3,7/12/2023,44392,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-1210,FP,23F3,8/22/2023,45162,-1,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-1501,FP,21M1,4/8/2023,45071,10,11,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-2504,FP,21M3,4/7/2023,44393,3,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-2721,FP,22F2,7/7/2023,44769,-2,270,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-4100,FP,21M3,7/7/2023,44392,-1,44,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105486-6059,FP,21M3,7/7/2023,44384,-6,85,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105491-1001,FP,21M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105586-1001,FP,21H2,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105586-4100,FP,21H2,3/4/2024,44542,28,28,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105587-1001,FP,21H2,11/23/2021,44540,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105602-1001,FP,21H1,10/26/2021,44496,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105602-1501,FP,21H1,3/4/2024,44494,29,29,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105608-1001,FP,21H1,3/4/2024,44477,33,32,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105616-1001,FP,21H1,10/21/2021,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105622-1001,FP,21F2,12/12/2023,,0,0,1200,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105622-2707,FP,21F1,7/14/2022,44414,-1,34,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105622-4000,FP,21F1,6/28/2023,44482,2,8,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105717-1501,FP,21H1,1/3/2022,44568,1,0,0,YES,,129,109.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
105722-1001,FP,21H3,1/12/2023,44559,4,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 3.22.24.xlsx,SALE,45728.33429,45728.35686
