style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105118-6000,FP,21M2,,,0,0,0,,,59,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
106201-1001,OP,22S1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
106201-1700,OP,22S1,1/26/2022,44590,-1,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
106459-2416,OP,22M1,6/22/2022,44669,-1,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
106459-5301,OP,22M1,6/22/2022,44669,-1,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107086-1001,FP,23M2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107086-1607,FP,23M2,,,0,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107086-1700,FP,23M2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107092-1001,FP,23M1,3/30/2023,,0,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107092-1700,FP,23M1,3/30/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107190-1001,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107190-4189,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107190-6000,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107194-1001,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107194-1700,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107194-4189,OP,23M1,,,0,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107306-1001,FP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107371-1001,FP,23F2,4/27/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107371-1700,FP,23F2,7/29/2023,45155,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107371-6002,FP,23F2,7/29/2023,45156,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107381-1001,FP,23F3,8/30/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107381-1700,FP,23F3,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107696-1001,OP,23F2,3/8/2024,45150,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107696-1700,OP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107696-4189,OP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107696-6003,OP,23F2,7/31/2023,45159,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107696-7014,OP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-1001,OP,23F1,1/12/2025,,0,1599,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-1700,OP,23F1,12/17/2024,45132,0,2398,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-3002,OP,23F1,,,0,0,0,,,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-4189,OP,23F1,,,0,1,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-6003,OP,23F1,9/6/2024,45141,709,2410,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107702-7014,OP,23F1,9/12/2024,45134,861,3613,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107806-1001,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107806-1700,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107806-4903,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107806-6000,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107995-1001,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107995-1700,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
107995-6000,OP,23H1,8/12/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108011-1001,OP,24S2,8/20/2024,45328,174,173,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108011-1537,OP,24F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108011-4792,OP,24S2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108011-6000,OP,24S2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108145-1001,FP,24M1,5/24/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108145-1700,FP,24M1,5/24/2024,45414,44,44,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108145-4262,FP,24M1,5/24/2024,45413,69,68,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108184-1001,FP,24M2,4/26/2024,45443,98,95,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108184-1702,FP,24M2,4/26/2024,45434,195,194,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108197-1001,FP,24M2,5/24/2024,45413,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108197-1700,FP,24M2,5/24/2024,45435,109,109,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108197-3539,FP,24M2,5/24/2024,,0,0,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108199-1001,FP,24M3,6/24/2024,45450,350,349,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108199-1700,FP,24M3,6/24/2024,,0,0,0,YES,,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108324-1001,OP,24M3,6/4/2024,45451,287,285,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108324-1700,OP,24M3,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108324-6885,OP,24M3,6/4/2024,45451,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108325-1001,OP,24M1,7/2/2024,45402,304,300,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108325-1601,OP,24M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108325-1700,OP,24M1,7/3/2024,45399,16,11,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108325-4903,OP,24M1,7/2/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108355-1001,FP,23F2,8/22/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108355-1700,FP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108355-6307,FP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108359-1001,FP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108359-1700,FP,23F2,8/9/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108359-3462,FP,23F2,8/26/2023,45176,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108445-1001,FP,24F1,7/24/2024,45499,168,172,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108445-1700,FP,24F1,7/24/2024,45472,298,297,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108447-1001,FP,24F1,8/2/2024,45514,258,280,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108447-1702,FP,24F1,8/3/2024,45513,160,183,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108447-3312,FP,24F1,8/2/2024,45511,229,214,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108448-1001,FP,24F1,8/3/2024,45515,248,278,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108448-1702,FP,24F1,8/3/2024,45512,192,188,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108448-6010,FP,24F1,8/3/2024,45513,239,250,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108448-7126,FP,24F1,8/2/2024,45513,250,254,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108769-1001,FP,24M2,6/14/2024,45460,316,323,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108769-1700,FP,24M2,6/11/2024,45457,189,196,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
108769-6000,FP,24M2,7/25/2024,45459,309,316,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
109123C-1001,FP,24M2,7/2/2024,45479,382,379,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
109123C-1700,FP,24M2,7/2/2024,45502,281,281,0,YES,LIVE,69,44.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700030-1001,OP,24F3,8/29/2024,,0,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700030-1501,OP,24F3,8/28/2024,45561,2,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700030-6000,OP,24F3,8/28/2024,45535,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700031-1001,OP,24M2,5/21/2024,45470,207,205,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700031-1501,OP,24M2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700031-1700,OP,24M2,5/21/2024,45499,115,138,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700031-7475,OP,24M2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700034-1001,OP,24F1,7/31/2024,45525,109,96,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700034-1700,OP,24F1,7/26/2024,45526,81,74,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700034-3405,OP,24F1,7/26/2024,45529,1971,1964,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700034-8018,OP,24F1,7/27/2024,45525,1,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700038-1001,OP,24M3,7/2/2024,45483,121,128,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700038-1700,OP,24M3,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700038-4347,OP,24M3,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700038-6000,OP,24M3,7/2/2024,45484,1141,1161,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700040-1001,OP,24F1,7/6/2024,45525,45,44,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700040-1501,OP,24F1,7/6/2024,45527,14,17,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700040-1700,OP,24F1,7/6/2024,45526,353,352,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700042-1001,OP,24F1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
700042-1700,OP,24F1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.3674
