style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,12/10/2024,43960,-1,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
103070-2707,OP,OP,12/10/2024,43962,-2,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
103070-4100,OP,16H1,10/12/2022,43878,780,793,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
103070-6000,OP  ,19S1,6/16/2022,43966,882,879,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-1001,FP,20H2,9/27/2024,44176,41,275,0,YES,,119,119,30% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-1501,FP,21M3,10/4/2024,44375,216,223,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-2504,FP,21M3,11/16/2021,44373,221,208,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-4000,FP,20H2,7/2/2021,,0,0,0,,,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-4950,FP,23F2,8/1/2023,45152,47,47,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104932-6003,FP,20H2,9/30/2024,44172,71,69,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
104979-4926,OP,20H3,,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105106-1800,OP,21M2,,,0,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105486-2721,FP,22F2,,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105486-4100,FP,21M3,7/7/2023,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105486-6059,FP,21M3,7/7/2023,44384,-1,0,          ,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105616-1001,FP,21H1,,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-1001,OP,21F2,7/25/2024,44414,603,603,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-1501,OP,21F1,,,0,0,0,YES,,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-1537,OP,24F2,7/29/2024,45534,364,396,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-2416,OP,24F1,7/25/2024,45552,-3,290,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-3539,OP,24F2,7/29/2024,45539,-3,304,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-4000,OP,21F1,7/29/2024,44482,570,912,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-6059,OP,21F1,7/25/2024,44434,-2,0,0,,,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105622-8106,OP,24F1,7/25/2024,45538,0,359,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
105755-1001,FP,21H2,10/11/2024,44518,1054,1573,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.36697
