style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105106-1800,OP,21M2,5/4/2022,44327,3,1,0,YES,,89,69.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
105797-1700,FP,22M3,6/9/2022,44727,146,145,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
105797-4609,FP,22M3,6/9/2022,44728,102,100,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
105817-4609,FP,22M3,4/7/2023,44728,2,12,0,YES,LIVE,99,59.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106080-1001,FP,22M1,4/20/2022,44699,44,39,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106080-3507,FP,22M1,4/20/2022,44699,90,85,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106135-1001,FP,22S2,3/4/2024,44616,0,1,0,YES,LIVE,89,59.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106184-1001,OP,22S2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106184-1501,OP,22S2,3/10/2022,44606,15,13,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106233-1501,FP,22M2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106233-1700,FP,22M2,5/6/2022,44722,25,23,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106233-4903,FP,22M2,4/7/2023,44735,28,26,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106322-1001,FP,22F2,9/1/2022,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106322-1501,FP,22F2,7/28/2022,,0,1,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106451-1001,OP,22M1,3/31/2022,44641,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
106451-1501,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,20% Off Shorts List 4.19.24.xlsx,Pricing,45728.33084,45728.3549
