style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105257-HSYG,FP,21F2,8/4/2023,44435,1101,1092,0,YES,LIVE,239,199.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
105402-HROL,FP,21M3,9/8/2022,44350,115,113,0,YES,LIVE,239,119.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
105854-HWEL,FP,22S1,12/21/2021,44541,25,25,0,YES,LIVE,239,139.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
105855-HVXD,FP,22S1,4/4/2023,44628,59,58,0,YES,LIVE,239,159.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106022-HXBL,FP,22M1,3/4/2024,44742,7,7,0,YES,LIVE,239,169.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106154-HXSD,FP,22S3,8/31/2022,44760,16,16,0,YES,LIVE,239,199.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106242-HXYL,FP,22F1,8/31/2022,44783,31,31,0,YES,LIVE,239,199.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106248-HXVR,FP,22F3,8/30/2022,44833,32,32,0,YES,LIVE,239,199.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106249-HXUD,FP,22F1,8/31/2022,44812,26,27,0,YES,LIVE,239,169.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
106275-HZMM,FP,22F3,9/16/2022,44803,42,42,0,YES,LIVE,239,169.97,89.99,SALE,,,,Flash Sale Updates 6.13.24.xlsx,Pricing,45728.33088,45728.36346
