style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105486-1001,FP,21M3,7/12/2023,44392,1,0,0,YES,,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-1210,FP,23F3,8/22/2023,45162,83,83,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-1501,FP,21M1,4/8/2023,0,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-2504,FP,21M3,4/7/2023,44393,3,0,0,YES,,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-2721,FP,22F2,7/7/2023,44769,-1,0,0,YES,,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-4100,FP,21M3,7/7/2023,44392,-2,1,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105486-6059,FP,21M3,7/7/2023,44384,-2,0,0,YES,,99,84.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105608-1001,FP,21H1,,,0,2,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105797-1700,FP,22M3,6/9/2022,44727,72,72,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
105797-4609,FP,22M3,6/9/2022,44728,47,46,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106080-1001,FP,22M1,4/20/2022,0,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106080-3507,FP,22M1,4/20/2022,44699,2,1,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106303-1001,FP,22F1,12/5/2022,44779,38,38,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106303-1702,FP,21F1,11/15/2022,0,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106303-3005,FP,22F1,8/1/2022,0,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106306-3124,FP,22F1,8/5/2022,44797,131,132,0,YES,LIVE,149,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106342-1001,FP,22F3,8/25/2022,44805,1,1,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106342-4400,FP,22F3,8/25/2022,44806,76,76,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106539-3410,FP,22H1,3/6/2024,44862,35,34,0,YES,LIVE,119,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106539-7474,FP,23F2,8/18/2023,45166,98,98,0,YES,LIVE,119,79.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106541-1001,FP,22H1,3/4/2024,44839,25,26,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106541-1702,FP,22H1,9/27/2022,44839,19,17,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106541-6003,FP,22H1,11/12/2022,44847,15,15,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106543-1001,FP,22H1,3/4/2024,0,0,0,0,YES,,109,69.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106543-1702,FP,22H1,9/27/2022,44849,126,126,0,YES,LIVE,109,69.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106543-2701,FP,22H1,10/4/2022,0,0,0,0,YES,,109,69.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106557-1001,FP,22H2,10/27/2022,0,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
106557-2504,FP,22H2,10/27/2022,44889,12,12,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,Promo Update 6.15.24.xlsx,Pricing,45728.34012,45728.35922
