style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,12/10/2024,43960,-1,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
103070-2707,OP,OP,12/10/2024,43962,-1,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
103070-4100,OP,16H1,10/12/2022,43878,772,785,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
103070-6000,OP  ,19S1,6/16/2022,43966,867,865,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-1001,FP,20H2,9/27/2024,44176,41,275,0,YES,,119,119,30% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-1501,FP,21M3,10/4/2024,44375,213,220,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-2504,FP,21M3,11/16/2021,44373,218,207,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-4000,FP,20H2,7/2/2021,,0,0,0,,,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-4950,FP,23F2,8/1/2023,45152,44,46,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104932-6003,FP,20H2,9/30/2024,44172,69,67,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
104979-4926,OP,20H3,,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105106-1800,OP,21M2,5/4/2022,44327,3,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105486-2721,FP,22F2,,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105486-4100,FP,21M3,7/7/2023,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105486-6059,FP,21M3,7/7/2023,44384,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105616-1001,FP,21H1,10/21/2021,44453,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105622-1001,OP,21F2,7/25/2024,44414,590,591,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105622-1501,OP,21F1,,,0,0,0,YES,,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105622-1537,OP,24F2,7/29/2024,45534,359,391,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105622-2416,OP,24F1,7/25/2024,45552,-3,289,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
105622-3539,OP,24F2,7/29/2024,45539,-3,303,0,YES,LIVE,99,99,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing,45728.33899,45728.36686
