style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,12/10/2024,43960,-1,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
103070-2707,OP,OP,12/10/2024,43962,-2,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
103070-4100,OP,16H1,10/12/2022,43878,792,802,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
103070-6000,OP  ,19S1,6/16/2022,43966,897,891,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-1001,FP,20H2,9/27/2024,44176,41,384,0,YES,,119,119,30% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-1501,FP,21M3,10/4/2024,44375,224,230,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-2504,FP,21M3,11/16/2021,44373,227,217,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-4000,FP,20H2,7/2/2021,,0,0,0,,,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-4950,FP,23F2,8/1/2023,45152,54,53,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104932-6003,FP,20H2,9/30/2024,44172,74,72,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
104979-4926,OP,20H3,,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
105106-1800,OP,21M2,,,0,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 12.26.24.xlsx,Pricing,45728.33932,45728.3589
