style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
104932-1001,FP,20H2,9/27/2024,44176,41,118,0,YES,,119,119,40% OFF,REG,,STORE CORE HOLD,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
104932-4000,FP,20H2,7/2/2021,,0,0,0,,,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
104932-6003,FP,20H2,9/30/2024,44172,51,51,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
104932-1501,FP,21M3,10/4/2024,44375,204,204,600,YES,LIVE,119,119,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
104932-2504,FP,21M3,11/16/2021,44373,191,190,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
104932-4950,FP,23F2,8/1/2023,45152,29,29,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
105486-4100,FP,21M3,7/7/2023,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
105486-6059,FP,21M3,7/7/2023,44384,1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
105486-2721,FP,22F2,,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3645
