style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
108060-IBRL,OP,24S2,2/1/2024,45330,956,1170,0,YES,LIVE,199,199,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108062-IBOM,OP,24S3,,,0,236,0,YES,LIVE,199,199,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108064-IBJD,OP,24S3,3/7/2024,45365,506,911,0,YES,LIVE,199,199,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108068-IBLM,OP,24S1,12/19/2023,45275,998,1000,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108069-IBQL,OP,24S3,12/12/2023,45280,471,712,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108072-IBJD,OP,24S1,12/19/2023,45268,1067,1068,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108076-IBPL,OP,24S3,3/29/2024,45359,1600,1845,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108077-IBLM,OP,24S1,1/30/2024,45307,1302,1301,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108363-IBIL,OP,24M1,4/19/2024,45380,1474,1848,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108373-IBKD,OP,24M1,4/19/2024,45380,875,888,0,YES,LIVE,159,159,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
108383-IBIG,OP,24M1,4/9/2024,45392,0,1639,0,YES,LIVE,199,199,60% OFF,REG,PROMO UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107170-1700,FP,22H3,3/26/2024,44904,-8,4,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,USW CORE HOLD,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107170-6059,FP,22H3,5/1/2024,44904,-2,325,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,USW CORE HOLD,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107371-1001,FP,23F2,4/27/2024,45156,143,140,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107371-1700,FP,23F2,7/29/2023,45155,120,118,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107371-6002,FP,23F2,7/29/2023,45156,10,5,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107376-1001,FP,23F3,10/23/2023,45206,65,62,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107376-1700,FP,23F3,9/14/2023,45207,131,128,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107376-4903,FP,23F3,9/5/2023,45190,0,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107378-1001,FP,23F2,9/28/2023,45156,261,260,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107378-1700,FP,23F2,9/28/2023,45181,228,226,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107381-1001,FP,23F3,8/30/2023,45182,2,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107381-1700,FP,23F3,3/13/2024,45198,201,202,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107381-2603,FP,23F3,3/13/2024,45185,11,11,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107381-8018,FP,23F3,8/30/2023,45185,0,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107695-1001,OP,23F1,,,0,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107695-1700,OP,23F1,7/31/2023,45121,191,190,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107695-4189,OP,23F1,7/10/2023,45135,69,68,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107696-1001,OP,23F2,3/8/2024,45150,135,133,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107696-1700,OP,23F2,3/8/2024,45148,194,194,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107696-4189,OP,23F2,7/31/2023,45155,12,10,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107696-6003,OP,23F2,7/31/2023,45159,7,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107696-7014,OP,23F2,3/8/2024,45154,19,20,0,YES,LIVE,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107806-1001,OP,23H1,10/4/2023,,0,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
107806-1700,OP,23H1,,,0,0,0,YES,,59,39.97,60% OFF,SALE,SALE PRICE UPDATE,,,Promo & Price Updates 5.24.24.xlsx,Pricing,45728.34,45728.35918
