style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-1,0,0,,,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
103070-2707,OP,OP,6/16/2022,43962,15,16,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
103070-4100,OP,16H1,10/12/2022,43878,1016,1013,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
103070-6000,OP  ,19S1,6/16/2022,43966,1300,1289,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-1001,FP,20H2,9/27/2024,44176,24,970,0,YES,,119,119,69,REG,,STORE-ONLY CORE HOLD,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-1501,FP,21M3,10/4/2024,44375,698,792,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-2504,FP,21M3,11/16/2021,44373,598,599,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-4000,FP,20H2,7/2/2021,44172,6,6,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-4950,FP,23F2,8/1/2023,45152,210,196,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104932-6003,FP,20H2,9/30/2024,44172,177,176,0,YES,LIVE,119,99.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
104979-4926,OP,20H3,3/16/2021,,0,0,0,,,119,94.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105106-1800,OP,21M2,5/4/2022,44327,3,0,0,YES,,89,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105486-1001,FP,21M3,7/22/2024,44392,-1,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105486-2721,FP,22F2,,,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105486-4100,FP,21M3,7/7/2023,,0,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105486-6059,FP,21M3,7/7/2023,44384,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105616-1001,FP,21H1,10/21/2021,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-1001,OP,21F2,7/25/2024,44414,1091,1231,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-1501,OP,21F1,,,0,1,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-1537,OP,24F2,7/29/2024,45534,508,641,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-2416,OP,24F1,7/25/2024,45552,-1,1,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-3539,OP,24F2,,,0,1,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-4000,OP,21F1,7/29/2024,44482,759,760,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-6059,OP,21F1,7/25/2024,44434,-4,1,0,YES,LIVE,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105622-8106,OP,24F1,,,0,0,0,YES,,99,99,59,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1001,FP,21H2,10/11/2024,44518,1767,3370,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1105,FP,22H1,10/2/2024,44889,622,691,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1210,FP,22F1,10/2/2024,44747,729,727,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1600,FP,22H1,11/7/2023,44854,379,377,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1700,FP,22S1,12/27/2021,44557,524,528,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1702,FP,22H1,11/2/2022,44890,654,652,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-1866,FP,22F1,3/4/2024,44750,641,647,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-2504,FP,21H2,9/5/2024,44518,586,609,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-2701,FP,23H1,9/22/2023,45198,109,109,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-3052,FP,22H1,11/2/2022,44890,336,336,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-4189,FP,22S1,3/4/2024,44557,272,281,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-4262,FP,24M1,3/27/2024,45367,178,181,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-4400,FP,23H1,9/22/2023,45208,224,221,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-4816,FP,23S1,8/9/2023,44933,112,111,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-4903,FP,24F3,10/2/2024,45567,203,203,0,,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105755-6000,FP,21H2,8/9/2023,44518,963,968,0,YES,LIVE,139,139,89,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105797-1700,FP,22M3,6/9/2022,,0,0,0,,,89,49.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
105797-4609,FP,22M3,6/9/2022,,0,0,0,,,89,49.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106303-1001,FP,22F1,12/5/2022,44779,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106303-1702,FP,21F1,11/15/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106303-3005,FP,22F1,8/1/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106306-3124,FP,22F1,8/5/2022,44797,13,10,0,YES,LIVE,149,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106342-1001,FP,22F3,8/25/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106342-4400,FP,22F3,8/25/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106539-3410,FP,22H1,3/6/2024,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106539-7474,FP,23F2,8/18/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106543-1001,FP,22H1,3/4/2024,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106543-1702,FP,22H1,9/27/2022,,1,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106543-2701,FP,22H1,10/4/2022,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106592-1001,FP,22H3,12/1/2022,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
106592-7451,FP,22H3,12/1/2022,44903,3,1,0,YES,LIVE,109,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107136-1001,FP,23S1,1/20/2023,,0,0,0,YES,,99,69.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107137-1001,FP,23M1,7/5/2023,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107137-1501,FP,23M1,6/2/2023,45086,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107284-4848,OP,23F1,3/8/2024,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107284-7027,OP,23F1,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107288-1001,OP,23F2,9/6/2024,45133,1144,1109,0,YES,LIVE,109,109,49,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107288-3002,OP,23F2,7/22/2023,,0,0,0,,,109,109,49,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107288-4189,OP,23F2,7/22/2023,45168,-1,0,0,,,109,109,49,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107288-7014,OP,23F2,7/22/2023,,0,9,0,YES,LIVE,109,109,49,REG,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107325-1001,FP,23M2,,,0,0,0,,,89,59.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107325-1700,FP,23M2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107400-1232,FP,23F1,7/13/2023,45124,0,0,0,YES,,139,119.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107400-2063,FP,23F1,3/13/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107404-1001,FP,23F2,7/25/2023,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107404-1702,FP,23F2,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107462-1001,FP,23F3,8/23/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107462-8018,FP,23F3,8/26/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107567-1001,FP,23H2,11/13/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107567-2046,FP,23H2,11/13/2023,45246,6,3,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107577-1001,FP,23H1,3/12/2024,45225,287,284,0,YES,LIVE,149,99.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107577-4400,FP,23H1,10/25/2023,,0,0,0,,,149,99.97,60% OFF,SALE,,,           ,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
107577-6010,FP,23H1,10/21/2023,45229,41,39,0,YES,LIVE,149,99.97,60% OFF,SALE,,,,One Site Pricing 10.24.24.xlsx,Pricing,45728.33172,45728.36381
