style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
107299-3304,OP,24F2,,,0,50,0,YES,LIVE,59,59.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107299-4848,OP,23F1,,,0,1,0,YES,LIVE,69,59.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107299-7027,OP,23F1,9/7/2024,45155,0,49,0,YES,LIVE,69,59.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107556-1001,FP,23H1,10/3/2023,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107556-1702,FP,23H1,10/4/2023,45225,65,63,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107556-4400,FP,23H1,10/7/2023,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107556-6010,FP,23H1,10/4/2023,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107894-1001,FP,24S1,1/10/2024,45320,19,19,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107894-1501,FP,24S1,1/10/2024,45314,57,88,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107894-1702,FP,24S1,7/26/2024,45303,256,263,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107894-4203,FP,24S1,1/10/2024,45303,191,190,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107937-1700,FP,24S3,3/14/2024,45371,35,37,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107937-4903,FP,24S3,3/14/2024,45374,18,15,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107939-1001,FP,24S3,3/14/2024,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107939-1700,FP,24S3,3/14/2024,45370,11,11,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
107939-4903,FP,24S3,3/14/2024,,1,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108011-1001,OP,24S2,8/20/2024,45328,20,412,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108011-1537,OP,24F2,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108011-4792,OP,24S2,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108011-6000,OP,24S2,9/6/2024,45336,1,1,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108020-1001,OP,24S1,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108020-1700,OP,24S1,8/12/2024,45383,82,82,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108020-6999,OP,24S1,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108144-1001,FP,24M1,5/24/2024,45398,714,727,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108144-1501,FP,24M1,4/11/2024,45394,35,33,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108144-1700,FP,24M1,4/11/2024,45406,497,496,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108145-1001,FP,24M1,5/24/2024,45414,115,115,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108145-1700,FP,24M1,5/24/2024,45414,152,158,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108145-4262,FP,24M1,5/24/2024,45413,180,176,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108182-1001,FP,24M2,4/26/2024,45426,187,187,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108182-1700,FP,24M2,4/26/2024,45416,219,218,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108184-1001,FP,24M2,4/26/2024,45443,263,264,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108184-1702,FP,24M2,4/26/2024,45434,301,299,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108201-1001,FP,24M1,4/10/2024,45420,129,125,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108310-1001,OP,24M3,5/30/2024,45446,1,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108310-1700,OP,24M3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108310-2504,OP,24M3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108310-8410,OP,24M3,5/30/2024,45444,14,907,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108323-1001,OP,24M1,6/18/2024,45409,36,926,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108323-1700,OP,24M1,6/18/2024,45415,704,700,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108323-6000,OP,24M1,6/18/2024,45442,10,1404,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108323-6510,OP,24M1,7/3/2024,45459,19,1113,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108324-1001,OP,24M3,6/4/2024,45451,533,529,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108324-1700,OP,24M3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108324-6885,OP,24M3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108759-1001,FP,24M1,7/25/2024,45408,11,15,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
108759-2701,FP,24M1,5/24/2024,45409,1,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
700082-1001,OP,24M1,4/11/2024,45401,1,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
700082-1700,OP,24M1,4/9/2024,45398,14,14,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
700082-6000,OP,24M1,4/9/2024,45397,2,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
204233-1537,OP,22F3,8/25/2022,44817,31,57,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
204233-4697,OP,22F3,8/25/2022,,0,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
204233-6069,OP,22F3,8/25/2022,44802,1,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
205796-6878,OP,22M1,4/20/2022,44688,70,70,0,YES,LIVE,69,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
205807-6878,OP,22M2,6/30/2022,44720,62,60,0,YES,LIVE,69,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206384-1700,OP,22H1,5/2/2023,45053,0,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206384-4189,OP,22H1,4/25/2023,,0,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206384-9808,OP,22H1,4/25/2023,45058,18,16,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206523-1001,FP,23M3,3/7/2024,45086,29,38,0,YES,LIVE,69,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206722-1001,OP,23M1,5/3/2023,45066,1,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
206722-1700,OP,23M1,5/3/2023,45064,43,40,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207008-1001,FP,23H1,10/4/2023,45246,4,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207008-1700,FP,23H1,10/7/2023,45240,192,189,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207008-6010,FP,23H1,10/11/2023,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207038-1001,FP,23H3,12/4/2023,45278,53,48,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207038-1700,FP,23H3,12/4/2023,45274,44,41,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207038-3922,FP,23H3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207089-1700,OP,23M1,4/27/2023,45101,13,197,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207124-1001,OP,23S1,1/31/2023,45006,9,9,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207124-3539,OP,23S1,1/31/2023,44980,6,6,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207124-9808,OP,23S1,1/31/2023,44993,41,40,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207156-1001,OP,23F2,7/14/2023,45170,4,56,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207283-1001,FP,23F3,9/5/2023,,0,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207283-1700,FP,23F3,9/5/2023,45204,10,8,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207283-2504,FP,23F3,9/5/2023,45184,38,38,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207342-1001,OP,23H1,,,0,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207342-1501,OP,23H1,10/4/2023,45254,206,216,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207342-1700,OP,23H1,10/7/2023,45253,1,0,0,YES,,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207342-5205,OP,23H1,10/4/2023,45253,18,17,0,YES,LIVE,59,39.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207431-1001,FP,24S1,8/9/2024,45316,48,47,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207431-1700,FP,24S1,8/9/2024,45317,29,27,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207646-1001,OP,24S3,3/8/2024,45364,17,29,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207646-1700,OP,24S3,3/8/2024,45365,35,35,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207646-5157,OP,24S3,3/8/2024,45365,1,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207649-1001,OP,24S3,8/9/2024,45353,3,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207649-1700,OP,24S3,8/13/2024,45353,158,157,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207649-3525,OP,24S3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207696-1001,OP,24S3,5/3/2024,45356,52,49,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207696-1700,OP,24S3,5/3/2024,45356,25,23,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207696-6000,OP,24S3,,,0,0,0,YES,,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207723-1001,FP,24M1,4/11/2024,45409,65,61,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207967-1001,OP,24M1,2/14/2024,45420,39,37,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207967-1700,OP,24M1,2/14/2024,45351,44,38,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207967-4008,OP,24M1,2/14/2024,45351,298,660,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
207969-1001,OP,24M2,3/12/2024,45390,517,514,0,YES,LIVE,59,49.97,9.99,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,TEES,45728.33086,45728.36333
