style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
103070-1001,OP  ,OP,6/16/2022,43960,-4,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
103070-1501,OP,22F1,,,0,0,0,,,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
103070-2707,OP,OP,6/16/2022,43962,44,46,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
103070-4100,OP,16H1,10/12/2022,43878,1358,1354,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
103070-6000,OP  ,19S1,6/16/2022,43966,1709,1980,0,YES,LIVE,99,99,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104798-4100,FP,20H2,1/25/2021,,0,0,0,,,119,69.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104798-6003,FP,20H2,,,0,0,0,,,119,69.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104882-1234,FP,20H2,,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104882-2701,FP,20H2,,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104932-1001,FP,20H2,1/2/2024,44176,21,782,0,YES,,119,119,30% OFF,REG,,STORE-ONLY CORE HOLD,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104932-1501,FP,21M3,1/8/2024,44375,539,1018,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104932-2504,FP,21M3,11/16/2021,44373,762,767,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
104932-4000,FP,20H2,7/2/2021,44172,17,17,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25 updated 1.7.25 ty vs ly.xlsx,Pricing LY,45728.33899,45728.35878
