style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
106306-3124,FP,22F1,8/5/2022,44797,9,7,0,YES,LIVE,149,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107577-1001,FP,23H1,3/12/2024,45225,273,270,0,YES,LIVE,149,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107577-4400,FP,23H1,10/25/2023,,0,0,0,YES,,149,74.97,60% OFF,SALE,,,           ,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107577-6010,FP,23H1,10/21/2023,45229,40,37,0,YES,LIVE,149,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107893-1001,FP,24S1,3/11/2024,45304,6,9,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107893-1700,FP,24S1,3/11/2024,45311,34,32,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107907-4903,FP,24S2,2/29/2024,45339,241,238,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107907-8002,FP,24S2,1/23/2024,45323,141,145,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107936-1001,FP,24S3,2/13/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107936-1501,FP,24S3,2/13/2024,45339,200,189,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107936-1701,FP,24S3,2/13/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107936-3014,FP,24S3,2/13/2024,45338,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107943-1001,FP,24S3,2/27/2024,45358,9,7,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107943-1702,FP,24S3,2/27/2024,45359,21,21,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108138-4262,FP,24M1,5/13/2024,45429,75,72,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108142-1001,FP,24M1,4/28/2024,45408,12,12,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108142-1700,FP,24M1,4/26/2024,45406,108,138,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108142-4262,FP,24M1,5/24/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108176-1001,FP,24M2,5/24/2024,45409,261,251,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108176-1702,FP,24M2,5/24/2024,45409,280,276,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108176-2107,FP,24M2,5/24/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108237-1001,FP,23F3,9/8/2023,,0,0,0,YES,,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108237-4792,FP,23F3,,,0,0,0,YES,,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108237-6000,FP,23F3,9/1/2023,45191,46,45,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108239-1081,FP,23F3,9/9/2023,45191,72,70,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108401-1001,FP,24M3,6/7/2024,45455,175,179,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108435-1001,OP,23H3,11/22/2023,45254,21,18,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108435-1501,OP,23H3,11/22/2023,45254,12,11,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108825-1001,FP,24S2,8/8/2024,45379,32,29,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108825-6510,FP,24S2,8/9/2024,45379,342,344,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
105756-5500,FP,22S2,3/4/2024,44597,12,10,0,YES,LIVE,129,59.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
106538-3410,FP,22H1,3/6/2024,44866,12,10,0,YES,LIVE,129,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
106538-7474,FP,23F2,8/23/2023,45166,140,139,0,YES,LIVE,129,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
106653-1001,OP,22F2,8/3/2022,44777,17,17,0,YES,LIVE,129,69.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
106653-1537,OP,22F2,,,0,0,0,YES,,129,69.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107188-1001,OP,23S3,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107188-4189,OP,23S3,4/4/2023,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107188-4403,OP,23S3,4/5/2023,45027,5,4,0,YES,LIVE,119,69.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107282-4848,OP,23F1,3/11/2024,45387,271,271,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
107282-7027,OP,23F1,,,0,0,0,YES,,119,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108233-1238,FP,23F3,9/8/2023,45191,21,20,0,YES,LIVE,129,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108233-4903,FP,23F3,9/8/2023,45191,96,93,0,YES,LIVE,129,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108238-1081,FP,23F3,9/8/2023,45191,157,152,0,YES,LIVE,129,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108283-1001,FP,23H2,10/20/2023,45232,112,112,0,YES,LIVE,139,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108283-4903,FP,23H2,10/19/2023,45233,97,98,0,YES,LIVE,139,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
108283-6010,FP,23H2,10/20/2023,45245,339,337,0,YES,LIVE,139,74.97,60% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
205012-7100,OP,21F1,7/20/2021,44408,1,0,0,YES,,99,49.97,50% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
205012-9602,OP,21F1,10/9/2021,44412,72,70,0,YES,LIVE,99,49.97,50% OFF,SALE,,,,Appy Days Tees & Active 11.7.24-11.8.24.xlsx,ACTIVE,45728.33086,45728.36337
